Tempo,Temperatura de Entrada do Multijato,Temperatura de saída no multijato,Abertura da válvula de alimentação,Nível do cozedor,Capacitância do cozedor,Pressão do cozedor,Abertura da válvula de alimentação.1,Nível do cozedor.1,Capacitância do cozedor.1,Pressão do cozedor.1,Abertura da válvula de alimentação.2,Nível do cozedor.2,Capacitância do cozedor.2,Pressão do cozedor.2,Abertura da válvula de alimentação.3,Nível do cozedor.3,Capacitância do cozedor.3,Pressão do cozedor.3,Abertura da válvula de alimentação.4,Nível do cozedor.4,Capacitância do cozedor.4,Pressão do cozedor.4,Abertura da válvula de alimentação.5,Nível do cozedor.5,Capacitância do cozedor.5,Pressão do cozedor.5,Abertura da válvula de alimentação.6,Nível do cozedor.6,Capacitância do cozedor.6,Pressão do cozedor.6,Abertura da válvula de alimentação.7,Nível do cozedor.7,Capacitância do cozedor.7,Pressão do cozedor.7
2016-08-15 00:00:00,"38,59473038","49,5061264",0,"2,418744802",0,"0,1548111737","87,67235565","1,901670456","87,66014862","1,527638912","35,38610077","71,84506989","35,40954971","22,46186066","25,96729469","35,69390488","25,96729469","22,30296898","67,86875153","80,5983429","67,78897858","24,12673759","37,83831406","63,41294098","37,69322968","23,29013634","31,83963013","53,83824539","31,86286926","22,39000893","35,43123245","81,22699738","35,50706482","22,77777863"
2016-08-15 00:10:00,"38,60595703","50,2667923",0,"2,453368425",0,"0,1388888955","87,70959473","2,138327599","87,69206238","1,482570887","36,44497299","75,17995453","36,45833206","22,53307152","21,2393589","42,37921906","21,2393589","22,04196358","67,7220993","83,63204193","67,78869629","24,08968735","38,57256317","66,53905487","38,10116577","23,17281532","31,79102516","57,88375854","31,83808517","22,34375191","35,93199158","83,80384827","35,50118256","22,68440628"
2016-08-15 00:20:00,"38,64941025","49,51798248",0,"2,487992287",0,"0,1302083433","87,74682617","1,909722209","87,72398376","1,55645287","35,89652634","78,29863739","35,89821625","22,73791313","25,48699188","47,16937256","25,48699188","22,33506966","68,17609406","86,37353516","68,08072662","24,1787014","37,77648163","69,97029877","37,90381241","23,37599754","32,47760391","61,84699631","32,43687439","22,40495872","36,12268448","86,61888885","35,85712051","22,82986259"
2016-08-15 00:30:00,"38,50872421","49,32369614",0,"6,271152973",0,"0,1041666716","87,78405762","1,909722209","87,75589752","1,563699007","35,68971252","81,38512421","35,6235466","22,69469643","24,06596184","50,44549942","24,06596184","22,227211","67,82211304","88,7327652","67,82211304","24,12882614","38,15222168","72,94342041","38,17723465","23,36935234","31,81271744","65,51034546","31,81271744","22,25937843","31,9241848","88,69781494","31,9241848","22,85435677"
2016-08-15 00:40:00,"38,41146088","49,47186279",0,"20,4432621",0,"-0,1822916716","87,82331085","2,012119055","87,77618408","1,496509075","35,46179962","84,54970551","35,4953804","22,70242691","22,3130722","53,86322021","22,27884674","22,42430305","67,43839264","91,2496109","67,43839264","24,16354179","37,39889908","75,7845459","37,20551682","23,56145859","31,56019783","69,99346161","31,53592873","22,47013283","28,2215271","46,34610367","28,23411179","0,3357068598"
2016-08-15 00:50:00,"38,41146088","48,73791885",0,"2,685336113",0,"0,05477374792","87,82933807","2,000590801","87,8204422","1,547237515","36,15320587","87,91647339","36,23673248","22,99794197","24,91930199","58,46826553","24,85015869","22,8503933","67,58466339","94,13896179","67,61096191","24,39709091","39,15816116","80,3008194","39,11026001","23,98515892","32,37847137","73,83262634","32,25217819","22,93402863",0,"0,4694173932",0,"10,11444759"
2016-08-15 01:00:00,"38,37369537","47,81963348",0,"2,666668177",0,"0,05551565811","87,8706131","2,014049292","87,9288559","1,541158915","37,58033371","91,23671722","37,58983612","22,92047691","24,42941284","62,25406265","24,42614937","22,36354828","54,54054642","96,36418915","54,52087784","24,41749573","38,53609467","82,43689728","38,42146683","23,84993553","32,073452","77,13340759","32,073452","22,75416565","36,36051178","29,01706696","36,33957291","22,56471252"
2016-08-15 01:10:00,"38,2979393","48,75327682",0,"2,555869341",0,"0,04439095408","87,93402863","1,998449087","87,90685272","1,52212429","17,5021534","92,50578308","17,49611664","23,44053078","19,58440971","65,23365784","19,71772385","22,73740387","55,82170105","65,99835968","55,81039047","-0,1666529924","36,39253616","85,04122925","36,18855667","24,08170128","30,49700928","80,13738251","30,49107933","23,01760674","33,0500679","40,76060867","32,93428421","21,83666039"
2016-08-15 01:20:00,"38,26874542","48,45796967",0,"2,701727629",0,"0,008453507908","87,93402863","2,07766366","87,91860962","1,478411794","29,45477295","9,624724388","29,48495293","-0,3690931201","25,32612991","69,44994354","25,50549507","23,61458015",0,"1,218026638",0,"0,3095639646","40,38802338","88,34164429","40,81159973","24,53993225","32,55807495","83,53713989","32,3843689","23,57176781","34,63328934","45,05290604","34,63986206","22,40843964"
2016-08-15 01:30:00,"38,18608475","48,2910881",0,"2,435841322",0,"0,06058999896","87,94284058","1,941439509","87,93037415","1,539743185","50,86634827","5,223491669","50,86634827","23,79006577","24,63120079","71,300354","24,71723557","22,99246979","73,67634583","37,51329422","73,67634583","22,62904739","38,5881691","89,93254089","37,7651062","24,17391014","31,46618271","85,53461456","31,38637352","23,25653839","34,36666489","48,05373764","34,3727417","22,33506966"
2016-08-15 01:40:00,"38,12975693","49,56597519",0,"1,791862249",0,"0,1351413876","87,95441437","1,823387027","87,94213104","1,63806808","35,04387283","39,063591","35,04387283","21,48411942","24,33533669","73,81530762","24,29314041","22,86969757","59,54829025","43,18227005","59,54829025","23,01215363","37,90179825","91,58589172","38,08419418","24,08446693","32,13917542","87,54106903","31,96059418","23,16960144","33,8915596","50,60709","33,88591385","22,33506966"
2016-08-15 01:50:00,"38,05791855","49,76742554",0,"2,402333498",0,"0,04042970389","87,96598053","1,985447884","87,95388794","1,606120706","31,86717606","42,29682541","31,86717606","21,51518059","23,98838806","75,6319809","24,0175457","22,81492043","62,01887894","46,73032379","62,01887894","22,99105835","37,90184784","93,20329285","37,4802475","24,04392624","32,56215286","89,3556366","32,54536819","23,08866692","33,63880539","53,3415947","33,63880539","22,26296806"
2016-08-15 02:00:00,"37,83791733","49,34720612",0,"2,369220495",0,"0,03472222388","87,97755432","1,968427062","87,96564484","1,515265703","35,14687729","46,6486969","35,14687729","21,78640747","28,89939308","77,23953247","28,68580818","23,11631966","65,31906128","50,44419479","65,30316162","23,40277863","25,48843193","95,48610687","25,37038231","24,37777519","32,18541336","91,44095612","32,70188141","23,26388931","36,47283936","56,99940872","38,2496376","22,29166794"
2016-08-15 02:10:00,"37,9561615","49,23217773",0,"2,314814806",0,"0,04127342999","87,98912048","2,062685251","87,97740173","1,568460941","38,84741211","51,17665482","38,84741211","22,11775398","30,83887672","79,80508423","30,7825737","23,53298759","65,01819611","53,53730011","65,02207947","23,71474457","20,95710564","3,632235765","20,37849808","8,266087532","33,79324722","93,87017822","33,77858734","23,54891205","38,96676636","61,06544113","39,13994598","22,66316414"
2016-08-15 02:20:00,"37,93402863","50,04166794",0,"2,314814806",0,"0,03472222388","88,00363159","2,08052659","87,98916626","1,55484271","35,24024582","54,29139328","35,24024582","22,16260719","27,34093094","81,74133301","27,33768463","23,51136971","65,18630219","56,74526596","65,18630219","23,68923759","44,90263367","46,12156296","44,93409348","23,11127663","17,70724678","97,37924957","17,70724678","23,69980812","38,53604507","65,08319855","38,53604507","22,70987129"
2016-08-15 02:30:00,"38,32465363","49,58633423",0,"2,119666338",0,"0,02465408482","88,01907349","1,944917202","88,00629425","1,548075795","34,84503555","59,46151733","34,7577858","22,34081459","26,67823982","84,09490204","26,5085144","23,70232391","65,16160583","60,2548027","65,22497559","23,72528648","49,5761261","50,70246506","49,29132843","24,24479294","25,25880623","29,83856583","25,26810265","-0,3645833433","36,83938599","68,02268219","36,83938599","22,73569298"
2016-08-15 02:40:00,"38,48764038","49,39146042",0,"2,359193087",0,"0,03472222388","88,03450775","2,170138836","88,0250473","1,585062861","36,30194855","63,5439682","36,30194855","22,55937195","28,0914135","86,60767365","28,0914135","23,77325249","65,05435944","63,89983749","65,05435944","23,85695076","41,09544754","53,18862915","41,05185699","24,04513931",0,"-0,2152209878",0,"-0,3654891849","38,50730133","71,81539917","38,4709816","22,97267532"
2016-08-15 02:50:00,"37,95439911","48,91675949",0,"2,325547218",0,"0,03472222388","88,04994202","2,170138836","88,04380035","1,545138955","36,78583145","67,41387177","36,78583145","22,28663826","29,25833893","88,71508789","29,30332947","23,29094505","64,83375549","67,61755371","64,83375549","23,51132393","44,92668152","56,3534584","45,03131866","23,51562691","36,0711441","40,30596161","36,0711441","21,91315079","38,15577698","74,1432724","38,14376068","22,79637146"
2016-08-15 03:00:00,"37,79759979","50,45527649",0,"2,29190135",0,"0,04837157577","88,06538391","2,170138836","88,06256104","1,576507688","35,03974533","70,091362","35,03974533","22,47789574","25,51391792","90,28098297","25,51391792","22,82986259","65,69441223","70,53970337","65,933815","23,55311394","43,33191681","59,09740067","43,37369537","23,47838783","38,4561348","51,16430664","38,46843338","22,14754105","37,36351395","75,77542877","37,35890579","22,73246574"
2016-08-15 03:10:00,"37,74979782","49,21209335",0,"2,258255482",0,"0,04340277985","88,11131287","2,170138836","88,1113205","1,540087819","36,5969162","73,85443878","36,5969162","22,68945313","16,58003235","92,90371704","16,58003235","23,16791725","64,73284149","73,18886566","64,73284149","23,75433922","44,50649261","62,3547287","44,57079697","23,55921745","38,1438179","55,58798218","38,1438179","22,48890877","37,93098068","78,72845459","38,01135635","22,82118225"
2016-08-15 03:20:00,"37,6684227","48,26573944",0,"1,678830028",0,"0,3164674044","88,13919067","1,766814232","88,13912964","1,877202749","35,49656296","76,42371368","35,5002327","22,90095711","8,14167881","83,73447418","8,097178459","9,520989418","64,39038849","76,26369476","64,39038849","23,97859573","44,16516876","64,96656036","44,03021622","23,72065735","37,5922966","58,14080429","37,5922966","22,68151665","38,44527435","80,9417572","38,49480057","22,76977921"
2016-08-15 03:30:00,"37,71332169","48,76531601",0,"2,193021059",0,"0,03742844984","88,16707611","2,168584585","88,16694641","1,571180582","37,68619919","79,45661163","37,68619919","23,01372719","23,21636772","0,2973384857","23,21636772","2,537018538","65,70568848","79,44364166","65,70568848","24,13747787","45,19094086","67,7182312","45,18977356","23,74131966","38,65186691","61,12234497","38,65186691","22,71593475","38,33146667","84,39287567","38,33146667","22,92098045"
2016-08-15 03:40:00,"37,75822067","48,36640167",0,"2,158646345",0,"0,04708238691","88,19495392","2,138126135","88,19475555","1,585726857","36,27260208","81,94263458","36,30811691","22,96945763","40,84553146","49,5676918","40,84553146","21,85871696","64,71276855","81,68632507","64,86994171","24,08150482","43,66681671","69,91752625","43,75181198","23,58131599","38,8552742","63,23122787","38,8552742","22,56052971","38,1006012","85,75427246","38,04580688","22,83988953"
2016-08-15 03:50:00,"37,74378204","48,24266815",0,"2,08363843",0,"0,05934039876","88,22283173","2,01532793","88,22257233","1,590403199","35,52101898","84,38742065","35,46330643","23,01529503","29,2070961","51,42550659","29,2070961","22,3217659","65,10323334","83,96461487","65,32375336","24,19455719","44,14959717","71,79922485","43,52334213","23,65978432","35,34893799","65,784935","35,23267365","22,60943222","28,51275063","87,96356201","28,52860832","23,02738762"
2016-08-15 04:00:00,"37,632061","48,18151855",0,"2,215067148",0,"0,01082073152","88,22338104","2,229243755","88,22338104","1,543578982","35,3926506","86,71659851","35,41558075","22,91025734","26,66131401","52,28587723","26,67147636","21,95137596","65,12762451","86,17453766","65,12762451","24,17227745","43,90084839","74,18549347","43,89405823","23,59199333","35,73485184","68,80169678","35,79563141","22,42002296","27,67367172","88,67323303","27,6783886","23,18306541"
2016-08-15 04:10:00,"37,49904633","47,53853607",0,"2,242282867",0,"-0,008680555969","88,22338104","2,264386415","88,22338104","1,525943637","29,6930542","89,74277496","29,75152016","23,10763931","25,51498795","53,90563965","25,52083206","22,32990456","65,12090302","88,56440735","65,12090302","24,22926331","41,86480331","76,19282532","42,07114792","23,82812691","36,23809433","72,11745453","36,16850662","22,66493225",0,"-0,007904773578",0,"8,769788742"
2016-08-15 04:20:00,"37,46471405","45,20162582",0,"1,642356038",0,"0,199652791","88,22338104","1,843515873","88,22338104","1,757103086","21,52284813","84,24030304","21,61145782","4,982916355","24,24676132","55,29324341","24,24676132","22,26547432","63,31064606","91,13292694","63,264534","24,39236259","42,90456009","78,62316132","42,83910751","23,97024918","36,25717163","75,70701599","36,51683044","22,89567566","38,34650803","34,40835571","40,51375198","21,94031906"
2016-08-15 04:30:00,"37,33043671","47,77586365",0,"2,056132793",0,"0,03650966659","88,23113251","2,216932058","88,23501587","1,571180582","16,87715149","1,418285012","17,26148415","-0,3732638955","21,17333984","58,38178635","21,16025543","23,06499481","65,27581787","93,57820892","65,09927368","24,6650238","42,10890961","81,59508514","42,1887207","24,49097252","37,34780502","78,96472931","36,26629257","23,44124794","36,460289","42,9384346","36,47917938","22,28298759"
2016-08-15 04:40:00,"37,33562088","48,61016846",0,"2,265827179",0,"-0,008680555969","88,2493515","2,349375248","88,25185394","1,531645298",0,"-1,173299313",0,"12,71740437","23,86650848","61,98228073","24,12449455","22,81250191","53,10107803","95,39807129","53,14645767","24,69520187","43,62747574","83,56511688","43,58742905","24,28441429","36,74776077","81,71295929","36,96413803","23,19067001","36,04872131","45,13703918","36,03607178","21,85066605"
2016-08-15 04:50:00,"37,35297394","49,1463089",0,"2,248310089",0,"0,07713925093","88,26756287","2,224376202","88,26869202","1,608518124","39,38880539","45,83469009","39,42785263","21,81423759","21,76730537","65,67192078","21,76730537","22,74023247","62,5570755","6,828857422","62,58415985","0,6881508827","38,18077087","85,30092621","38,36517715","24,18629456","36,3825531","84,47644806","36,45485306","23,18953133","36,37586212","48,21400833","36,38371277","21,77951431"
2016-08-15 05:00:00,"37,17837524","48,77656174",0,"2,245140076",0,"0,03472222388","88,32134247","2,272237301","88,3217926","1,555545807","34,09282684","49,63545609","34,16598129","21,81394386","23,48556137","69,24916077","23,48556137","22,6013031",0,"2,495888948",0,"16,92841721","36,05396652","87,33389282","35,96570969","24,05091286","33,12617493","87,35678864","33,15009689","23,1886425","36,03715515","51,18634033","36,03715515","21,69363403"
2016-08-15 05:10:00,"37,32638931","48,72200394",0,"2,271445513",0,"0,02314850688","88,48245239","2,224995852","88,48116302","1,573992968","37,35345459","53,5982399","37,35345459","21,88368225","27,2335434","72,10905457","27,23751259","22,35816002","63,44467545","47,13687515","63,49304199","22,90933228","35,82102966","90,02098846","35,8618927","23,89035606","29,17357826","91,47545624","29,17357826","22,96593666","35,71359253","54,42715836","35,7455101","21,64989471"
2016-08-15 05:20:00,"37,39318085","49,1998558",0,"2,177925348",0,"0,04880989343","88,64355469","2,025953531","88,64052582","1,617050886","37,41207504","57,70231247","37,41207504","21,87783623","24,42673111","75,00810242","24,36702538","22,48228073","67,96147156","52,66855621","67,9446106","23,26110268","35,61785507","92,2861557","35,22189331","23,90502739","19,36654282","93,48365784","19,36654282","23,21180725","39,58977509","59,1361084","39,93087387","21,59722328"
2016-08-15 05:30:00,"38,02825546","49,42351151",0,"2,414918184",0,"-0,04067364708","88,78013611","2,285879612","88,77921295","1,516203761","36,16547775","62,15375519","35,84579468","22,1576767","26,26350403","78,67327118","26,2412014","23,27257156","66,03503418","57,72513199","66,05003357","23,7786274","26,20106697","93,80936432","26,11201668","24,49652863",0,"-1,186342597",0,"-0,3702388108","40,17453003","63,7279892","41,27838898","21,91905403"
2016-08-15 05:40:00,"37,69004059","48,2427597",0,"2,146384954",0,"-0,03352491185","88,81585693","2,15185523","88,81538391","1,519330144","39,06645966","68,16241455","39,08959961","22,09246254","26,6176033","81,7486496","26,49114227","23,09777832","63,55334091","59,64355469","63,55334091","23,50944519","31,80716515","27,43755531","31,90889168","-0,1862736493","34,33333588","42,20944595","35,00263977","21,83159828","39,92162323","67,72683716","39,92162323","21,77911568"
2016-08-15 05:50:00,"37,56238174","50,09736633",0,"2,283930302",0,0,"88,85157776","2,197654247","88,85155487","1,516160369","33,04532623","70,6414566","33,01593399","22,4017086","24,94837379","84,23032379","25,15937424","23,04423904","62,496315","63,64332962","62,56043625","23,61111259",0,"0,7955631614",0,"-0,1822916716","40,93449783","52,0079155","40,80450439","22,24826431","40,0564537","71,5841217","39,86202621","21,81423759"
2016-08-15 06:00:00,"37,35755539","48,36798096",0,"2,393307686",0,"-0,01042361464","88,99611664","2,284274817","88,99690247","1,506760836","35,5463295","75,55514526","35,48705673","22,60014725","24,56291199","87,20603943","24,49182701","23,03606606","58,17499161","66,95601654","58,17499161","23,62690544","37,77552032","40,60836411","37,02858353","23,5733223","33,0568428","54,58165741","33,13318253","22,34191895","38,76702881","74,03985596","38,76702881","21,94444466"
2016-08-15 06:10:00,"37,49296188","47,78279877",0,"2,231271267",0,"0,03939634934","89,17395782","2,252993107","89,17527008","1,537466764","30,82648277","79,0197525","30,23979187","22,81095123","18,96094894","89,40375519","18,97967911","22,83231926","68,66485596","69,46233368","68,69548798","23,62335777","42,79101181","53,40026474","42,2128067","22,94568634","33,19032288","58,70300674","33,24567032","22,33506966","40,00828552","77,59819794","39,90841675","21,86631966"
2016-08-15 06:20:00,"37,38634872","48,98177338",0,"2,379931688",0,"-0,0211058408","89,35180664","2,26310277","89,3536377","1,514281869","39,65456772","82,38977814","39,66444397","23,02317047","13,99466896","68,12426758","13,95473766","-0,1670030653","70,40789032","75,00552368","70,40789032","24,00733566","32,69343185","55,1373558","32,91136169","23,05702209","36,79205704","62,6766243","37,50928497","22,59548759","38,92296982","78,45232391","38,61033249","22,26038742"
2016-08-15 06:30:00,"37,5002327","48,695961",0,"2,23696208",0,"0,05208333582","89,47831726","2,248203754","89,47869873","1,588156223","38,72529221","86,54589844","38,68691254","23,13368225","17,89330673","3,353630781","17,89330673","-0,1166831553","69,38014984","79,03648376","69,38014984","24,15431023","36,62049866","60,44712448","36,92813873","23,36696243","36,996315","66,647995","37,01164627","22,78416252","38,26644897","82,46451569","38,46083069","22,54340363"
2016-08-15 06:40:00,"37,34163666","47,82630539",0,"2,20759964",0,"0,04095059261","89,50905609","2,223230124","89,50944519","1,581199884","36,19791794","89,40665436","36,19791794","23,26507759","14,99383926","30,2269268","15,2633276","19,37785149","65,43063354","81,49584198","65,43063354","24,4338913","36,57675552","64,301651","36,62371445","23,47117805","37,43850708","71,04431915","37,30670547","22,86770058","38,49899673","85,24612427","38,69867325","22,62623215"
2016-08-15 06:50:00,"37,03951645","48,54423141",0,"2,218946457",0,"0,03683330119","89,53979492","2,255380154","89,54019165","1,574452281","31,3452282","92,64891815","31,26094437","23,36428261","17,82748795","40,86293411","17,82748795","22,08710861","64,92678833","83,65084076","64,92678833","24,39613724","35,38463211","67,78661346","35,3431778","23,45486259","36,90325928","74,93670654","36,90325928","22,87389946","38,06507111","88,38459778","38,44120407","22,57138062"
2016-08-15 07:00:00,"37,16567993","48,62843323",0,"1,722048163",0,"0,2251094133","89,57053375","1,890943527","89,57094574","1,788194537","24,32202721","86,84938812","24,32202721","5,364320755","25,25184631","44,47259521","25,17331886","21,94769287","63,85644531","86,5029068","63,7658577","24,35439491","36,26440811","70,89042664","36,0204277","23,51124191","36,07114792","77,98344421","36,1020546","22,95520401","32,23008347","89,98200989","32,36941528","22,73585701"
2016-08-15 07:10:00,"37,28989029","47,98927689",0,"2,228066444",0,"0,04157316685","89,60127258","2,256971121","89,6016922","1,574892879",0,"1,288925886",0,"-0,3732638955","26,77422333","50,93219757","26,73050499","23,47042274","64,98468781","90,1933136","64,98468781","24,75766754","37,58448029","76,23982239","37,74648666","24,5030632","36,67173004","82,70140076","36,65455246","23,82542038","30,41907501","30,66144753","30,41208267","0,862718761"
2016-08-15 07:20:00,"37,18781662","47,91787338",0,"2,270934343",0,"0,0494738929","89,63004303","2,276926756","89,62439728","1,580628395","47,6786232","40,06002045","47,71990204","21,88445854","25,50548172","54,69842911","25,50548172","22,87869072","64,86766052","92,82725525","64,86766052","24,55747223","36,83214951","78,61689758","36,34024811","24,12292099","35,42218018","85,47226715","35,42218018","23,44950294","40,97250366","13,71600914","40,39677429","24,26682281"
2016-08-15 07:30:00,"37,24784088","47,88562393",0,"2,328350782",0,"0,04340277985","89,65771484","2,098099232","89,6428833","1,552355886","34,0210228","42,82170105","34,06399155","22,17470932","25,28750038","58,92267609","25,28750038","22,46527863","79,94159698","83,92188263","79,98680878","22,2356472","34,75667191","81,11241913","34,78718185","24,06103706","37,12871933","88,48891449","37,12871933","23,25072861","43,58785248","42,69035339","43,61788177","22,78841782"
2016-08-15 07:40:00,"37,22867584","49,0848999",0,"2,23043704",0,"0,05608335882","89,68539429","2,117860079","89,66137695","1,591614127","34,71198273","46,12511444","34,74755096","21,88368225","25,13377953","61,92450333","25,13377953","21,82291794","64,84966278","88,80450439","64,90280914","24,233881","36,79988098","83,54883575","36,9694519","24,00900459","36,44534302","91,0951767","36,39539719","23,24148178","37,08925629","43,37788773","37,07262039","22,05805206"
2016-08-15 07:50:00,"37,11434174","47,9964447",0,"2,242494345",0,"0,06076389179","89,6701355","2,154801607","89,65839386","1,560948133","38,20211029","50,2081604","38,20211029","22,08565521","27,45120049","64,50534821","27,47497368","21,93553352","65,49440002","91,57945251","66,14113617","24,45825577","36,21723557","85,75245667","36,07977295","24,07632065","37,74466705","93,87107849","37,74466705","23,18734932","37,16988754","44,71287537","37,16988754","22,08333397"
2016-08-15 08:00:00,"37,24229813","46,71817398",0,"2,254551649",0,"0,06586015224","81,54862213","2,191742897","81,3014679","1,549948931","35,39958954","53,05540085","36,4948616","22,04861259","25,62296104","66,31620789","25,60972595","21,98580742","54,99704742","93,86302185","54,99704742","24,68781471","36,60210419","88,01993561","36,23686218","24,19269562","20,10238075","97,35142517","20,12691689","23,65116882","38,36166","47,70549011","38,31101608","22,14409828"
2016-08-15 08:10:00,"37,5252037","44,20365524",0,"2,423923016",0,"0,03472222388","61,46921921","1,678240657","61,47208023","1,515191317","35,48697662","56,99101257","37,11745071","21,76215363","25,84407043","67,88912201","25,84643745","21,67523956","61,16705704","15,15780354","61,17312622","-0,1780337393","35,12014008","89,97441101","35,06495667","24,10590363","36,24078751","96,12451935","36,19969177","17,97760582","37,46098709","50,30591583","37,43081665","22,06658936"
2016-08-15 08:20:00,"37,09555435","48,65312576",0,"2,256944418",0,"0,03506706655","63,44534302","1,602612257","63,45988846","1,543718576","35,73522186","61,50403214","35,77488708","21,75343895","25,77306747","71,14779663","25,77306747","22,15288162","62,15289307","31,7134819","62,18335342","25,00287437","30,23451042","91,76082611","30,08340073","23,96265602","39,23557281","77,19723511","39,31575775","22,78573227","37,40628052","53,41527176","37,47140884","21,78819466"
2016-08-15 08:30:00,"37,37679672","49,68361664",0,"1,967592597",0,"0,1129462123","64,00360107","1,345938087","63,95590591","1,604584098","34,38430405","65,70706177","34,46374893","22,67160988","23,54879951","74,18354034","23,54879951","23,3102932","82,53283691","47,78645325","82,53283691","23,96278572","30,1633091","11,60046864","30,19777107","0,6857231855","37,09708405","81,32601929","37,28689575","23,43888474","37,29106903","57,39549637","37,29106903","22,44911003"
2016-08-15 08:40:00,"37,23458099","46,6327858",0,"2,285879612",0,"0,04762650281","64,83430481","1,533564806","64,87460327","1,572944522","37,6897049","69,91199493","37,67827225","23,15761566","28,88406181","76,84818268","28,88406181","23,37227249","63,22337723","50,14467621","63,11854935","24,42342758","18,62860107","38,38731766","23,03003883","23,59812164","37,45729065","84,64842987","37,47189713","23,6163044","38,92482758","61,69486618","38,92482758","22,66019821"
2016-08-15 08:50:00,"37,71701431","45,96072006",0,"2,319923401",0,"0,05208333582","65,21517181","1,571834087","65,15370178","1,59510386","35,55376434","72,80741119","35,55252838","23,23702621","25,56527138","78,18873596","25,56527138","22,98542213","64,83052826","52,77731705","64,83052826","24,37500191","48,29120255","52,50833511","48,03171158","24,05227852","37,24430084","86,98377228","37,25730133","23,42272568","37,95165253","65,15415955","37,98824692","22,54261971"
2016-08-15 09:00:00,"37,71701431","45,87533569",0,"2,340229034",0,"0,05208333582","65,39767456","1,618130207","65,35775757","1,566570759","35,75845337","75,47073364","35,75845337","23,17817116","26,32378197","80,23069763","26,33820724","22,30957222","59,78548431","53,78957748","59,78548431","24,18049812","42,03280258","54,1872139","41,96923447","23,96647453","37,03065872","89,311409","37,05106354","23,19035912","37,94034576","67,20990753","37,94034576","22,40923119"
2016-08-15 09:10:00,"37,78282547","46,04611969",0,"2,360534668",0,"0,05208333582","65,58467102","1,664426327","65,56180573","1,579861164","35,9642334","78,30230713","35,99536896","23,12957382","25,29675102","81,84636688","25,28072357","21,97113609","59,76021194","58,00847244","59,72222137","24,16666794","35,97083664","52,87953949","35,84975433","23,59375191","26,99206352","93,28046417","26,99206352","23,19033813","37,91414642","69,59381104","37,91414642","22,33257484"
2016-08-15 09:20:00,"38,1420784","46,60622025",0,"2,370200157",0,"0,06076389179","65,77166748","1,537291765","65,76585388","1,602518439","34,8171463","80,79203796","34,8171463","23,24726868","33,59024429","82,86008453","33,52185822","22,13147545","63,67698288","61,66087723","63,67927933","24,22743225","35,1674614","53,66710663","35,01188278","23,68956566","23,84451294","52,7868309","23,84923553","-0,3679470718","37,56587219","72,11300659","37,56587219","22,3708477"
2016-08-15 09:30:00,"37,97743225","46,66418839",0,"2,482048512",0,"0,05995445326","65,95867157","1,665142655","65,96990967","1,557046413","36,13777542","83,56809998","36,13777542","23,26296234","37,63512802","85,75298309","37,57365036","21,82318115","65,02333832","65,14296722","65,06881714","24,13040924","38,48943329","55,44167709","38,56974792","23,52430725",0,"0,2819575369",0,"6,026843071","41,25115204","75,07008362","41,25115204","22,35430527"
2016-08-15 09:40:00,"37,35025406","46,83900833",0,"2,514198065",0,"0,01736111194","66,14566803","1,653692842","66,16303253","1,530849934","37,22357178","86,29217529","37,30243301","22,98454475","31,83889961","86,6151123","31,83889961","22,0670948","64,88422394","68,82183075","64,89877319","24,00017166","34,08279037","55,865242","34,17610931","23,26388931","35,68265915","45,92100525","36,20277786","20,17289925","39,21227264","77,50332642","39,50423431","22,18750191"
2016-08-15 09:50:00,"37,45019531","47,39439392",0,"2,499968767",0,"0,03870484605","66,33267212","1,668491364","66,34115601","1,543330073","29,98589516","89,39792633","29,96368027","23,14385414","34,86574554","89,53593445","34,9633522","21,99942398","64,5390625","72,38308716","64,43865967","24,02198982","40,4537735","60,50534821","40,65299606","23,26628494","45,08965683","51,47397614","45,07303238","22,50113106","40,07914734","80,60675812","40,07914734","22,05428505"
2016-08-15 10:00:00,"37,48046112","47,59947586",0,"2,374721766",0,"0,4910182655","66,51966858","1,574840784","66,51927948","2,016678333","22,88812447","78,21741486","22,8947258","3,340907335","25,41887665","91,38113403","25,41887665","22,67882347","64,40523529","76,19567108","64,40523529","24,36704254","39,28736877","64,55535889","39,38858795","23,72013474","35,73495483","52,73842621","35,74967575","22,81259537","38,9005928","83,12767029","38,9005928","22,33527184"
2016-08-15 10:10:00,"37,51495743","47,09056473",0,"2,573697329",0,"0,05822617188","66,49085236","1,578133821","66,5201416","1,538779497","16,55521011","5,238737583","16,51394463","22,12885857","11,2126646","93,63044739","11,2126646","22,74873543","65,87219238","79,62773132","65,85991669","24,31916046","42,4431572","67,41898346","42,42090607","23,47356987","38,8576088","55,88178635","38,8167305","22,63818741","41,52888489","86,47232056","41,52888489","22,35243225"
2016-08-15 10:20:00,"37,641819","48,13468933",0,"3,342106342",0,"-0,1730838716","66,93874359","2,208014011","66,93748474","1,287467957","43,3894577","42,39382553","43,34219742","22,00557518","14,55374146","65,62646484","14,56417465","-0,1736111194","64,96995544","82,4413681","64,96995544","24,42571068","38,42257309","69,8635025","38,62303162","23,69448471","35,69387817","57,70018005","35,70601654","22,80432892","36,60082626","88,96289063","36,60082626","22,30672646"
